954441, 822405, 244653, 23877.1, 20468.2, 5798.74
954441, 733100, 146546, 23877.1, 18025.2, 3337.49
954441, 663770, 107474, 23877.1, 15699, 2311.62
954441, 614963, 84135.8, 23877.1, 14024.2, 1775.49
954441, 553662, 68384.6, 23877.1, 12961.9, 1466.31
