3816859.5, 2861619.4, 881046.32, 95507.984, 82067.242, 29235.02
3816859.5, 2345156.9, 561970.15, 95507.984, 60779.679, 14984.226
3816859.5, 2128615, 410002.49, 95507.984, 53685.765, 9856.5898
3816859.5, 1609845.8, 331013.05, 95507.984, 39211.475, 7598.6209
3816859.5, 1495898.1, 272794.55, 95507.984, 36696.816, 6078.5461
