3816859.5,2200220,264802,95508,62997.7,7728.01
3816859.5,1758620,154713,95508,45297.1,3903.24
3816859.5,1429450,112231,95508,34512.6,2585.63
3816859.5,1158280,86475.2,95508,27470.3,1926.13
3816859.5,999314,70229.1,95508,22457.7,1566.73
