954441, 819872, 237108, 23877.1, 20365.6, 5704.84
954441, 722074, 144266, 23877.1, 17545.6, 3214.05
954441, 663023, 103783, 23877.1, 15643.1, 2261.06
954441, 609936, 81309.9, 23877.1, 14085.8, 1701.44
954441, 541399, 67164.8, 23877.1, 12576.2, 1394.75
